+------+-------------+---------------+--------------+------------+
| year | first_name  | last_name     | AMKA         | total_days |
| 2020 | Ioannis     | Markou        |  20000000047 |        235 |
| 2020 | Niki        | Oikonomou     |  20000000056 |        235 |
| 2020 | John        | Kostopoulos   |  20000000061 |        238 |
| 2020 | Vasiliki    | Oikonomou     |  20000000006 |        238 |
| 2020 | Ynes        | Kendred       |  11007885645 |        240 |
| 2020 | Tim         | Schild        |  18639800390 |        240 |
| 2020 | Matti       | Kurtis        |  11282999234 |        241 |
| 2020 | Despina     | Theodorou     |  20000000054 |        241 |
| 2020 | Clarey      | Jeskin        |  16416128552 |        247 |
| 2020 | Alexandros  | Mylonas       |  20000000073 |        247 |
| 2020 | Aris        | Alexiou       |  20000000037 |        248 |
| 2020 | Dimitrios   | Mylonas       |  20000000023 |        248 |
| 2020 | Markos      | Petrou        |  20000000039 |        248 |
| 2020 | Artair      | Isakovic      |  14272369915 |        254 |
| 2020 | Mendy       | Morman        |  16160341392 |        254 |
| 2020 | Katerina    | Dimitriou     |  20000000044 |        255 |
| 2020 | Despina     | Raptis        |  20000000074 |        255 |
| 2020 | Daphne      | Kouris        |  20000000038 |        258 |
| 2020 | Graeme      | Scargill      |  14109005682 |        258 |
| 2020 | Vasileios   | Samaras       |  20000000015 |        259 |
| 2020 | John        | Stavrou       |  20000000021 |        259 |
| 2020 | Ioannis     | Georgiou      |  20000000067 |        263 |
| 2020 | Evangelia   | Karagiannis   |  20000000010 |        263 |
| 2020 | Petros      | Raptis        |  20000000049 |        263 |
| 2020 | Sinclair    | Botly         |  14381439992 |        268 |
| 2020 | Barbabra    | Faier         |  11438369194 |        268 |
| 2020 | Alexandra   | Anastasiou    |  20000000028 |        270 |
| 2020 | Antonis     | Oikonomou     |  20000000031 |        270 |
| 2020 | Antonis     | Pappas        |  20000000051 |        270 |
| 2020 | Dimitrios   | Anastasiou    |  20000000003 |        271 |
| 2020 | Irene       | Markou        |  20000000072 |        271 |
| 2020 | Andriette   | Brake         |  13948546116 |        275 |
| 2020 | Vasiliki    | Stavrou       |  20000000046 |        275 |
| 2020 | Murray      | Broddle       |  12243954876 |        283 |
| 2020 | Alexandra   | Makris        |  20000000008 |        283 |
| 2020 | Irene       | Alexiou       |  20000000012 |        292 |
| 2020 | Vasileios   | Karagiannis   |  20000000035 |        292 |
| 2024 | Prissie     | Croizier      |  20261637242 |         16 |
| 2024 | Sofia       | Lazaridis     |  20000000182 |         16 |
| 2024 | Barth       | Murcott       |  94382684138 |         16 |
| 2024 | Vasiliki    | Oikonomou     |  20000000206 |         16 |
| 2024 | Irene       | Vasileiou     |  20000000052 |         16 |
| 2024 | Vanny       | Renouf        |  59738344834 |         21 |
| 2024 | Sofia       | Vasileiou     |  30000000002 |         21 |
| 2024 | Niki        | Pappas        |  20000000176 |         28 |
| 2024 | Vasiliki    | Stavrou       |  20000000046 |         28 |
| 2024 | Kari        | Willers       |  50809596042 |         28 |
| 2024 | John        | Stavrou       |  20000000221 |         32 |
| 2024 | John        | Stavrou       |  20000000121 |         32 |
| 2025 | Panagiotis  | Mylonas       |  30000000113 |         16 |
| 2025 | Maria       | Papadopoulos  |  20000000300 |         16 |
| 2025 | Niki        | Stavrou       |  20000000296 |         16 |
| 2025 | Barbabra    | Faier         |  11438369194 |         18 |
| 2025 | Nerissa     | Jowers        |  22090082329 |         18 |
| 2025 | Katerina    | Papadopoulos  |  30000000040 |         18 |
| 2025 | Evangelia   | Christodoulou |  20000000270 |         21 |
| 2025 | Ioannis     | Markou        |  20000000247 |         21 |
| 2025 | Despina     | Raptis        |  20000000174 |         21 |
| 2025 | Vasiliki    | Theodorou     |  30000000024 |         21 |
| 2025 | Mela        | Wield         |  37419915926 |         21 |
| 2025 | Panagiotis  | Antoniou      |  30000000005 |         24 |
| 2025 | Loretta     | Breacher      |  11080704404 |         24 |
| 2025 | Katerina    | Fotiou        | 991000000010 |         24 |
| 2025 | Pauline     | Iacoviello    |  22216676292 |         24 |
| 2025 | Dimitrios   | Karagiannis   |  30000000075 |         24 |
| 2025 | Alexandros  | Kouris        |  20000000013 |         24 |
| 2025 | Alexandra   | Kouris        |  20000000288 |         24 |
| 2025 | Halie       | Oliveti       |  65862012288 |         24 |
| 2025 | Beverlee    | Warmisham     |  13967096273 |         24 |
| 2025 | Dennie      | Cabrales      |  83702550544 |         27 |
| 2025 | Markos      | Theodorou     |  20000000079 |         27 |
| 2025 | Donnamarie  | Martinson     |  15576111026 |         28 |
| 2025 | Vasiliki    | Pappas        |  20000000226 |         28 |
| 2025 | Katerina    | Raptis        |  20000000224 |         28 |
| 2025 | Bertha      | Shaxby        |  21597555221 |         28 |
| 2025 | Evangelia   | Theodorou     |  30000000064 |         28 |
| 2025 | Irene       | Alexiou       |  20000000112 |         32 |
| 2025 | Ioannis     | Anastasiou    |  30000000043 |         32 |
| 2025 | John        | Karagiannis   |  30000000055 |         32 |
| 2025 | Anna        | Lazari        | 991000000005 |         32 |
| 2025 | Bethany     | Mendus        |  70894807174 |         32 |
| 2026 | Abby        | Bouda         |  37209872413 |         16 |
| 2026 | Alvin       | Gait          |  36305392268 |         16 |
| 2026 | Alexandra   | Ioannou       |  20000000068 |         16 |
| 2026 | Silvan      | Mayers        |  30129927820 |         16 |
| 2026 | Mar         | Osichev       |  94474927549 |         16 |
| 2026 | Krista      | Bonass        |  68695658325 |         18 |
| 2026 | Aris        | Markou        |  20000000097 |         18 |
| 2026 | John        | Oikonomou     |  20000000181 |         18 |
| 2026 | Despina     | Petrou        |  20000000014 |         18 |
| 2026 | Gladi       | Stones        |  72696507488 |         18 |
| 2026 | Alexandros  | Anastasiou    |  30000000103 |         21 |
| 2026 | Sheffie     | Dykins        |  59578766144 |         21 |
| 2026 | Vasileios   | Karagiannis   |  20000000135 |         21 |
| 2026 | Micky       | Raoult        |  64245108105 |         21 |
| 2026 | Alexandros  | Dimitriou     |  30000000049 |         22 |
| 2026 | Petros      | Petrou        |  20000000289 |         22 |
| 2026 | Evangelia   | Christodoulou |  30000000010 |         23 |
| 2026 | Sollie      | Mountstephen  |  49370699621 |         23 |
| 2026 | Markos      | Mylonas       |  30000000053 |         23 |
| 2026 | Annecorinne | Ganing        |  40527528450 |         24 |
| 2026 | Nerissa     | Jowers        |  22090082329 |         24 |
| 2026 | Beverlee    | Warmisham     |  13967096273 |         24 |
| 2026 | Stephi      | Balsillie     |  14334281355 |         28 |
| 2026 | Rockey      | Rubes         |  99106000981 |         28 |
| 2026 | Vasiliki    | Katsaros      |  20000000166 |         31 |
| 2026 | Vasiliki    | Pappas        |  20000000126 |         31 |
| 2026 | Ioannis     | Georgiou      |  20000000267 |         33 |
| 2026 | Markos      | Petrou        |  20000000139 |         33 |
| 2026 | Harbert     | Yakebovitch   |  24966628504 |         33 |
| 2026 | Sosanna     | Firks         |  51529625029 |         36 |
| 2026 | Dimitrios   | Mylonas       |  20000000123 |         36 |
+------+-------------+---------------+--------------+------------+
